"content_id","datetime","day_of_week","time_of_day","content_type","reaction_type","sentiment","category","score"
"5d3d5107-2404-4fb8-a9b6-3c8428492f64","2020-11-04 22:15:48","Wednesday","Night","video","interested","positive","studying",30
"5d3d5107-2404-4fb8-a9b6-3c8428492f64","2020-09-04 04:30:19","Friday   ","Morning","video","interested","positive","studying",30
"3fc1f583-ce7e-4cfe-b891-d16976953fda","2020-07-26 20:25:24","Sunday   ","Night","GIF","interested","positive","science",30
"3fc1f583-ce7e-4cfe-b891-d16976953fda","2020-12-27 09:50:34","Sunday   ","Morning","GIF","interested","positive","science",30
"3fc1f583-ce7e-4cfe-b891-d16976953fda","2020-12-13 14:17:36","Sunday   ","Afternoon","GIF","interested","positive","science",30
"3fc1f583-ce7e-4cfe-b891-d16976953fda","2021-04-22 18:20:38","Thursday ","Night","GIF","interested","positive","science",30
"3fc1f583-ce7e-4cfe-b891-d16976953fda","2020-11-15 12:29:33","Sunday   ","Afternoon","GIF","interested","positive","science",30
"27e2cea3-b408-4e66-801b-29fdf7c03b05","2020-10-18 02:26:30","Sunday   ","Morning","photo","interested","positive","travel",30
"27e2cea3-b408-4e66-801b-29fdf7c03b05","2021-02-20 09:59:32","Saturday ","Morning","photo","interested","positive","travel",30
"27e2cea3-b408-4e66-801b-29fdf7c03b05","2021-03-16 14:45:19","Tuesday  ","Afternoon","photo","interested","positive","travel",30
"27e2cea3-b408-4e66-801b-29fdf7c03b05","2021-03-06 17:29:04","Saturday ","Afternoon","photo","interested","positive","travel",30
"1b7d1f70-21dd-483b-b395-e15f4c2368f1","2020-09-26 13:21:47","Saturday ","Afternoon","photo","interested","positive","animals",30
"a6cace19-96eb-40b3-b6fb-2a1a4e444dde","2020-11-12 16:08:07","Thursday ","Afternoon","photo","interested","positive","cooking",30
"a6cace19-96eb-40b3-b6fb-2a1a4e444dde","2020-08-13 10:56:15","Thursday ","Morning","photo","interested","positive","cooking",30
"a6cace19-96eb-40b3-b6fb-2a1a4e444dde","2021-01-23 15:25:28","Saturday ","Afternoon","photo","interested","positive","cooking",30
"a6cace19-96eb-40b3-b6fb-2a1a4e444dde","2021-02-22 08:59:26","Monday   ","Morning","photo","interested","positive","cooking",30
"f0a10ef0-89c7-46b0-828a-e9eec53a8cbe","2021-06-02 02:35:30","Wednesday","Morning","audio","interested","positive","education",30
"bfeb6117-9179-469d-9ea8-8f41a251a5fc","2021-02-11 09:23:30","Thursday ","Morning","video","interested","positive","fitness",30
"bfeb6117-9179-469d-9ea8-8f41a251a5fc","2021-03-14 03:03:46","Sunday   ","Morning","video","interested","positive","fitness",30
"bfeb6117-9179-469d-9ea8-8f41a251a5fc","2021-05-25 03:08:58","Tuesday  ","Morning","video","interested","positive","fitness",30
"bfeb6117-9179-469d-9ea8-8f41a251a5fc","2020-08-10 16:05:09","Monday   ","Afternoon","video","interested","positive","fitness",30
"bfeb6117-9179-469d-9ea8-8f41a251a5fc","2020-12-30 03:59:05","Wednesday","Morning","video","interested","positive","fitness",30
"bfeb6117-9179-469d-9ea8-8f41a251a5fc","2021-02-21 13:51:19","Sunday   ","Afternoon","video","interested","positive","fitness",30
"74622897-59cb-4cf4-8ffe-3a25aeebc234","2020-07-27 01:59:28","Monday   ","Morning","GIF","interested","positive","fitness",30
"5f87a730-589d-48fb-ab94-e69274d7b89e","2020-11-24 03:13:19","Tuesday  ","Morning","photo","interested","positive","food",30
"b0dd04df-83a1-470f-80ad-bb173a5e44bc","2020-12-10 20:20:40","Thursday ","Night","photo","interested","positive","cooking",30
"b0dd04df-83a1-470f-80ad-bb173a5e44bc","2021-05-18 09:58:44","Tuesday  ","Morning","photo","interested","positive","cooking",30
"b0dd04df-83a1-470f-80ad-bb173a5e44bc","2020-10-05 20:09:32","Monday   ","Night","photo","interested","positive","cooking",30
"72167d71-578d-428f-af6d-5a8a92e677af","2020-07-04 20:24:17","Saturday ","Night","photo","interested","positive","animals",30
"72167d71-578d-428f-af6d-5a8a92e677af","2021-01-26 02:28:10","Tuesday  ","Morning","photo","interested","positive","animals",30
"72167d71-578d-428f-af6d-5a8a92e677af","2020-08-27 16:19:08","Thursday ","Afternoon","photo","interested","positive","animals",30
"72167d71-578d-428f-af6d-5a8a92e677af","2020-10-26 14:51:20","Monday   ","Afternoon","photo","interested","positive","animals",30
"aafa015b-7447-421e-91bb-b64720402d9e","2021-03-14 13:10:09","Sunday   ","Afternoon","video","interested","positive","cooking",30
"7cbe1ddf-f81e-4597-be11-420b4dd815dd","2021-02-03 18:11:17","Wednesday","Night","GIF","interested","positive","technology",30
"43ea5509-7ff1-4150-b263-d5eac9d6f69f","2020-10-10 23:45:49","Saturday ","Night","audio","interested","positive","dogs",30
"43830153-4c89-4502-a7f7-bedbc08cf903","2020-07-21 21:05:40","Tuesday  ","Night","audio","interested","positive","fitness",30
"f9e9544e-16b5-416f-9aec-80a723d1e64c","2020-07-29 12:01:56","Wednesday","Afternoon","video","interested","positive","culture",30
"f9e9544e-16b5-416f-9aec-80a723d1e64c","2021-03-29 11:50:20","Monday   ","Morning","video","interested","positive","culture",30
"f9e9544e-16b5-416f-9aec-80a723d1e64c","2020-10-04 09:23:05","Sunday   ","Morning","video","interested","positive","culture",30
"efffd88f-7ddb-4579-bbf2-e3d248c122b4","2021-04-20 04:26:45","Tuesday  ","Morning","video","interested","positive","tennis",30
"efffd88f-7ddb-4579-bbf2-e3d248c122b4","2021-05-10 19:37:08","Monday   ","Night","video","interested","positive","tennis",30
"d0c1d7f4-7735-49a9-ab6b-2cdb2338a609","2021-04-03 17:46:03","Saturday ","Afternoon","GIF","interested","positive","travel",30
"d0c1d7f4-7735-49a9-ab6b-2cdb2338a609","2021-01-27 20:18:10","Wednesday","Night","GIF","interested","positive","travel",30
"d0c1d7f4-7735-49a9-ab6b-2cdb2338a609","2020-09-05 05:22:09","Saturday ","Morning","GIF","interested","positive","travel",30
"d0c1d7f4-7735-49a9-ab6b-2cdb2338a609","2020-06-24 01:30:59","Wednesday","Morning","GIF","interested","positive","travel",30
"18cb1ce7-fb66-4a56-8042-e38c9593ade1","2021-02-16 05:06:28","Tuesday  ","Morning","photo","interested","positive","animals",30
"18cb1ce7-fb66-4a56-8042-e38c9593ade1","2021-06-02 11:47:54","Wednesday","Morning","photo","interested","positive","animals",30
"18cb1ce7-fb66-4a56-8042-e38c9593ade1","2021-03-01 02:47:25","Monday   ","Morning","photo","interested","positive","animals",30
"cbf66fdd-cd86-4517-8081-181e45f13823","2021-05-08 20:31:46","Saturday ","Night","photo","interested","positive","science",30
"cbf66fdd-cd86-4517-8081-181e45f13823","2020-06-20 01:30:32","Saturday ","Morning","photo","interested","positive","science",30
"dfaed54d-123d-46c6-8a86-dd11c30e4ca3","2021-02-20 10:48:23","Saturday ","Morning","video","interested","positive","fitness",30
"dfaed54d-123d-46c6-8a86-dd11c30e4ca3","2021-02-14 09:00:00","Sunday   ","Morning","video","interested","positive","fitness",30
"dfaed54d-123d-46c6-8a86-dd11c30e4ca3","2020-08-26 09:36:04","Wednesday","Morning","video","interested","positive","fitness",30
"5a0b2edf-78dc-4c4f-ada9-464523b52f12","2020-12-25 18:09:33","Friday   ","Night","audio","interested","positive","fitness",30
"2f5dd79a-8884-4086-ab6f-00b3bea9d366","2020-08-17 22:06:03","Monday   ","Night","photo","interested","positive","cooking",30
"2f5dd79a-8884-4086-ab6f-00b3bea9d366","2021-06-17 04:34:50","Thursday ","Morning","photo","interested","positive","cooking",30
"2f5dd79a-8884-4086-ab6f-00b3bea9d366","2021-04-08 00:39:35","Thursday ","Morning","photo","interested","positive","cooking",30
"2f5dd79a-8884-4086-ab6f-00b3bea9d366","2020-10-21 19:56:08","Wednesday","Night","photo","interested","positive","cooking",30
"2f5dd79a-8884-4086-ab6f-00b3bea9d366","2021-03-04 23:43:36","Thursday ","Night","photo","interested","positive","cooking",30
"9a25d0c6-1134-41d2-abc4-e893c41363bc","2021-02-18 07:31:21","Thursday ","Morning","video","interested","positive","science",30
"9a25d0c6-1134-41d2-abc4-e893c41363bc","2020-10-07 02:48:23","Wednesday","Morning","video","interested","positive","science",30
"9a25d0c6-1134-41d2-abc4-e893c41363bc","2021-02-08 01:33:57","Monday   ","Morning","video","interested","positive","science",30
"9a25d0c6-1134-41d2-abc4-e893c41363bc","2020-08-18 10:41:22","Tuesday  ","Morning","video","interested","positive","science",30
"fd0a3090-6b89-4c4e-9192-1aa4db213a3e","2020-09-19 03:09:01","Saturday ","Morning","GIF","interested","positive","cooking",30
"0c91753a-0bb4-4b77-a919-96c2f998ad91","2020-09-27 23:20:05","Sunday   ","Night","GIF","interested","positive","fitness",30
"0c91753a-0bb4-4b77-a919-96c2f998ad91","2021-01-21 02:56:16","Thursday ","Morning","GIF","interested","positive","fitness",30
"0c91753a-0bb4-4b77-a919-96c2f998ad91","2020-11-28 06:22:11","Saturday ","Morning","GIF","interested","positive","fitness",30
"0c91753a-0bb4-4b77-a919-96c2f998ad91","2020-10-19 23:45:17","Monday   ","Night","GIF","interested","positive","fitness",30
"0c91753a-0bb4-4b77-a919-96c2f998ad91","2021-04-02 03:10:43","Friday   ","Morning","GIF","interested","positive","fitness",30
"0c91753a-0bb4-4b77-a919-96c2f998ad91","2021-02-03 09:45:53","Wednesday","Morning","GIF","interested","positive","fitness",30
"0c91753a-0bb4-4b77-a919-96c2f998ad91","2020-07-19 01:35:13","Sunday   ","Morning","GIF","interested","positive","fitness",30
"e1792fe6-28e0-49fc-8b01-0e027461d8b5","2021-02-04 09:30:53","Thursday ","Morning","GIF","interested","positive","technology",30
"e1792fe6-28e0-49fc-8b01-0e027461d8b5","2021-02-01 12:05:31","Monday   ","Afternoon","GIF","interested","positive","technology",30
"e1792fe6-28e0-49fc-8b01-0e027461d8b5","2020-08-25 11:37:13","Tuesday  ","Morning","GIF","interested","positive","technology",30
"e1792fe6-28e0-49fc-8b01-0e027461d8b5","2020-11-26 18:09:19","Thursday ","Night","GIF","interested","positive","technology",30
"28b8c278-a125-4295-98dd-5f8d45c3200b","2021-04-29 00:26:40","Thursday ","Morning","photo","interested","positive","tennis",30
"28b8c278-a125-4295-98dd-5f8d45c3200b","2021-05-17 22:08:46","Monday   ","Night","photo","interested","positive","tennis",30
"84a81261-6334-4ba5-978d-26a45d28a44f","2021-04-08 02:01:41","Thursday ","Morning","audio","interested","positive","animals",30
"79dfc9a4-42c0-42a5-abe4-2b5d3b8a05ab","2021-03-22 22:19:08","Monday   ","Night","GIF","interested","positive","culture",30
"d624685f-99a7-4aee-902b-283f5cf85ada","2020-07-21 18:08:14","Tuesday  ","Night","photo","interested","positive","studying",30
"d624685f-99a7-4aee-902b-283f5cf85ada","2021-04-07 23:55:32","Wednesday","Night","photo","interested","positive","studying",30
"5b71c62f-2c89-4d19-991f-65fedd0b52fd","2020-08-24 03:33:38","Monday   ","Morning","video","interested","positive","education",30
"5b71c62f-2c89-4d19-991f-65fedd0b52fd","2020-11-12 09:00:30","Thursday ","Morning","video","interested","positive","education",30
"5b71c62f-2c89-4d19-991f-65fedd0b52fd","2021-05-23 00:54:13","Sunday   ","Morning","video","interested","positive","education",30
"5b71c62f-2c89-4d19-991f-65fedd0b52fd","2021-03-27 16:55:19","Saturday ","Afternoon","video","interested","positive","education",30
"273cb565-8c43-428e-bd2b-46ae0c2ae046","2020-06-30 05:47:27","Tuesday  ","Morning","GIF","interested","positive","animals",30
"273cb565-8c43-428e-bd2b-46ae0c2ae046","2020-12-16 20:19:56","Wednesday","Night","GIF","interested","positive","animals",30
"9c8be342-6cff-4d80-bf94-fd0fd8ccd845","2020-12-01 14:02:11","Tuesday  ","Afternoon","video","interested","positive","dogs",30
"9c8be342-6cff-4d80-bf94-fd0fd8ccd845","2020-09-11 14:14:46","Friday   ","Afternoon","video","interested","positive","dogs",30
"9c8be342-6cff-4d80-bf94-fd0fd8ccd845","2020-08-19 02:44:38","Wednesday","Morning","video","interested","positive","dogs",30
"bead7e6d-0e1f-489d-81b2-d006a67b5b33","2020-11-18 03:47:03","Wednesday","Morning","GIF","interested","positive","science",30
"bead7e6d-0e1f-489d-81b2-d006a67b5b33","2020-12-14 22:02:21","Monday   ","Night","GIF","interested","positive","science",30
"bead7e6d-0e1f-489d-81b2-d006a67b5b33","2021-06-03 19:34:11","Thursday ","Night","GIF","interested","positive","science",30
"431c5aac-aa89-41e0-99e0-92d237ca9408","2021-04-21 01:20:17","Wednesday","Morning","GIF","interested","positive","technology",30
"10683ab8-914b-43ae-ad2d-b2fd6a48dc33","2021-02-11 19:11:40","Thursday ","Night","audio","interested","positive","soccer",30
"10683ab8-914b-43ae-ad2d-b2fd6a48dc33","2021-01-21 16:47:17","Thursday ","Afternoon","audio","interested","positive","soccer",30
"10683ab8-914b-43ae-ad2d-b2fd6a48dc33","2020-12-30 16:22:53","Wednesday","Afternoon","audio","interested","positive","soccer",30
"10683ab8-914b-43ae-ad2d-b2fd6a48dc33","2020-09-23 00:01:51","Wednesday","Morning","audio","interested","positive","soccer",30
"c2fbcf27-369b-4385-925a-ca2eca1403c1","2021-05-08 15:15:38","Saturday ","Afternoon","audio","interested","positive","culture",30
"520450a4-c852-4a4e-9383-30657dd07533","2020-08-26 03:42:47","Wednesday","Morning","photo","interested","positive","public speaking",30
"a881e5c8-4f16-4823-85a8-c595fe220385","2020-08-06 18:05:48","Thursday ","Night","video","interested","positive","soccer",30
"a881e5c8-4f16-4823-85a8-c595fe220385","2021-03-24 13:14:17","Wednesday","Afternoon","video","interested","positive","soccer",30
"efda0319-e547-484a-84b5-c5041a57502c","2021-04-07 01:26:43","Wednesday","Morning","photo","interested","positive","dogs",30
"436536b2-6d05-4e20-af6e-cade48b4bcf9","2021-04-20 20:51:44","Tuesday  ","Night","audio","interested","positive","cooking",30
"436536b2-6d05-4e20-af6e-cade48b4bcf9","2021-02-13 19:34:12","Saturday ","Night","audio","interested","positive","cooking",30
"140a5163-66d8-4a11-8d4e-a670483bb852","2021-03-23 19:44:06","Tuesday  ","Night","photo","interested","positive","science",30
"0c6e8e2a-7692-4490-b545-f76b0d06697a","2021-05-31 19:32:34","Monday   ","Night","photo","interested","positive","animals",30
"0c6e8e2a-7692-4490-b545-f76b0d06697a","2020-11-26 18:30:02","Thursday ","Night","photo","interested","positive","animals",30
"cc253c91-6df6-4de5-ab4e-6d1127620fd6","2021-05-19 06:26:53","Wednesday","Morning","photo","interested","positive","science",30
"cc253c91-6df6-4de5-ab4e-6d1127620fd6","2020-10-21 12:01:38","Wednesday","Afternoon","photo","interested","positive","science",30
"cc253c91-6df6-4de5-ab4e-6d1127620fd6","2021-04-22 22:34:53","Thursday ","Night","photo","interested","positive","science",30
"baadf2d9-ab5b-458d-a3cf-37c39a69be50","2020-11-20 16:58:54","Friday   ","Afternoon","GIF","interested","positive","technology",30
"baadf2d9-ab5b-458d-a3cf-37c39a69be50","2021-03-10 04:30:57","Wednesday","Morning","GIF","interested","positive","technology",30
"baadf2d9-ab5b-458d-a3cf-37c39a69be50","2021-06-11 15:52:41","Friday   ","Afternoon","GIF","interested","positive","technology",30
"87bf6cd4-f955-418b-aa84-9bfffcb4abeb","2021-02-01 16:16:47","Monday   ","Afternoon","GIF","interested","positive","healthy eating",30
"87bf6cd4-f955-418b-aa84-9bfffcb4abeb","2020-07-30 10:33:36","Thursday ","Morning","GIF","interested","positive","healthy eating",30
"7cb131be-2e2c-4c28-9e88-66cec9d34e4f","2020-11-25 07:00:52","Wednesday","Morning","photo","interested","positive","technology",30
"00d0cdf9-5919-4102-bf84-ebde253c3cd2","2020-07-05 16:46:12","Sunday   ","Afternoon","audio","interested","positive","healthy eating",30
"00d0cdf9-5919-4102-bf84-ebde253c3cd2","2020-06-23 09:36:11","Tuesday  ","Morning","audio","interested","positive","healthy eating",30
"00d0cdf9-5919-4102-bf84-ebde253c3cd2","2020-12-24 09:36:10","Thursday ","Morning","audio","interested","positive","healthy eating",30
"b3c0379a-b71a-4f6f-9fde-ceb636739633","2021-05-09 23:50:15","Sunday   ","Night","video","interested","positive","culture",30
"b3c0379a-b71a-4f6f-9fde-ceb636739633","2021-04-01 06:39:26","Thursday ","Morning","video","interested","positive","culture",30
"b3c0379a-b71a-4f6f-9fde-ceb636739633","2020-11-19 20:16:13","Thursday ","Night","video","interested","positive","culture",30
"b3c0379a-b71a-4f6f-9fde-ceb636739633","2020-08-17 05:10:24","Monday   ","Morning","video","interested","positive","culture",30
"b3c0379a-b71a-4f6f-9fde-ceb636739633","2021-03-27 20:22:43","Saturday ","Night","video","interested","positive","culture",30
"f9c0a47d-c96d-4457-a1be-aa7642ea38c1","2020-10-03 09:53:13","Saturday ","Morning","photo","interested","positive","culture",30
"f9c0a47d-c96d-4457-a1be-aa7642ea38c1","2020-07-03 17:10:12","Friday   ","Afternoon","photo","interested","positive","culture",30
"f9c0a47d-c96d-4457-a1be-aa7642ea38c1","2020-11-16 06:38:34","Monday   ","Morning","photo","interested","positive","culture",30
"f9c0a47d-c96d-4457-a1be-aa7642ea38c1","2021-06-12 22:07:11","Saturday ","Night","photo","interested","positive","culture",30
"2e866dc0-7c14-4e2a-9edb-9ccc1d1bd048","2021-01-09 08:33:02","Saturday ","Morning","photo","interested","positive","culture",30
"b62831cc-7447-465b-9c58-1fc659b17310","2021-02-16 22:01:21","Tuesday  ","Night","audio","interested","positive","animals",30
"b62831cc-7447-465b-9c58-1fc659b17310","2021-06-16 20:55:08","Wednesday","Night","audio","interested","positive","animals",30
"b62831cc-7447-465b-9c58-1fc659b17310","2020-11-27 05:08:28","Friday   ","Morning","audio","interested","positive","animals",30
"b62831cc-7447-465b-9c58-1fc659b17310","2021-01-09 08:33:39","Saturday ","Morning","audio","interested","positive","animals",30
"26a2a058-3806-42ef-b1e4-24c6b64f9bdb","2020-11-21 09:19:55","Saturday ","Morning","audio","interested","positive","healthy eating",30
"26a2a058-3806-42ef-b1e4-24c6b64f9bdb","2021-06-08 23:03:53","Tuesday  ","Night","audio","interested","positive","healthy eating",30
"26a2a058-3806-42ef-b1e4-24c6b64f9bdb","2021-02-17 08:03:31","Wednesday","Morning","audio","interested","positive","healthy eating",30
"26a2a058-3806-42ef-b1e4-24c6b64f9bdb","2021-03-31 15:46:47","Wednesday","Afternoon","audio","interested","positive","healthy eating",30
"26a2a058-3806-42ef-b1e4-24c6b64f9bdb","2021-01-20 20:50:56","Wednesday","Night","audio","interested","positive","healthy eating",30
